03-08-2015,Brooklyn,45.0,Manhattan,15.0,Westchester,25.0,Bronx,30.0
02-09-2015,Queens,45.703791469194314,Westchester,24.375655430756257,Brooklyn,32.811270144206425,Rockland_County,29.318181818181817,Bronx,25.709710047201618,All_Boroughs,31.785714285714285,Staten_Island,42.688328912466844,Nassau_County,32.17465753424658,New_Jersey,606.2307692307693,Manhattan,101.86583924349881
02-10-2015,Westchester,20.538139330016243,Bronx,18.602730217491903,Brooklyn,30.423139104561304,All_Boroughs,32.096774193548384,Rockland_County,24.537037037037038,Manhattan,42.00916988427776,Connecticut,30.0,New_Jersey,35.25,Nassau_County,30.61855670103093,Queens,31.29523809528351,Staten_Island,16.251488095238095
01-11-2015,Queens,29.356435643564357,Bronx,21.51814058956916,Rockland_County,22.05,Connecticut,37.5,All_Boroughs,29.75,Staten_Island,18.208333333333332,New_Jersey,23.863636363636363,Nassau_County,30.43918918918919,Brooklyn,28.092117011302005,Westchester,14.276203704873721,Manhattan,43.264329427108166
01-12-2015,Queens,52.29391304347826,Bronx,23.867165242165242,All_Boroughs,31.0,Connecticut,20.0,New_Jersey,27.608695652173914,Nassau_County,28.770491803278688,Rockland_County,18.895833333333332,Staten_Island,18.3840206185567,Westchester,20.69382716152403,Brooklyn,195.1895230217745,Manhattan,29.347165991902834
31-12-2015,Nassau_County,38.68674698795181,Manhattan,28.187109862708866,New_Jersey,19.516129032258064,Rockland_County,30.902173913043477,All_Boroughs,28.94736842105263,Staten_Island,30.140552995391705,Westchester,18.37,Connecticut,23.0,Brooklyn,34.24661348588778,Bronx,38.907766990291265,Queens,36.790206648697215
30-01-2016,Queens,34.870860927152314,Staten_Island,16.94979079497908,Rockland_County,20.714285714285715,Connecticut,23.0,New_Jersey,28.40909090909091,Westchester,19.903645833581685,Nassau_County,26.323529411764707,All_Boroughs,26.53846153846154,Brooklyn,72.30137292469827,Manhattan,26.47991566802468,Bronx,20.62411705348133
29-02-2016,Rockland_County,25.520833333333332,Staten_Island,16.158767772511847,Nassau_County,29.595588235294116,Westchester,18.219072164948454,New_Jersey,23.695652173913043,Connecticut,16.0,All_Boroughs,28.333333333333332,Queens,28.899536321483772,Brooklyn,29.55072975520697,Bronx,29.365457294028722,Manhattan,45.800555555555555
30-03-2016,All_Boroughs,28.076923076923077,New_Jersey,39.5,Nassau_County,25.948275862068964,Westchester,15.382216906148281,Staten_Island,17.85855263157895,Rockland_County,21.58695652173913,Manhattan,27.262086514038245,Connecticut,30.0,Brooklyn,31.76086182338305,Bronx,18.620051635111874,Queens,37.7824
29-04-2016,Queens,27.116580310880828,Manhattan,37.687155686401525,All_Boroughs,32.8,Rockland_County,21.730263157894736,Nassau_County,30.94277108433735,New_Jersey,22.058823529411764,Staten_Island,18.757847533632287,Connecticut,10.0,Westchester,20.462154294205543,Bronx,19.578629032258064,Brooklyn,31.32505264013745
29-05-2016,Queens,38.00834782610769,Bronx,20.085889570552148,Westchester,18.958333333333332,Rockland_County,21.333333333333332,New_Jersey,18.928571428571427,All_Boroughs,33.333333333333336,Staten_Island,17.514423076923077,Connecticut,15.0,Manhattan,28.582237497533217,Brooklyn,29.905204958399548,Nassau_County,27.237037037478554
28-06-2016,All_Boroughs,0.7333333492279053,Bronx,21.70109689213894,Manhattan,31.647275405007363,Queens,28.68485342019544,Westchester,25.285714285714285,Nassau_County,31.541666667376244,New_Jersey,45.0,Rockland_County,28.125,Staten_Island,31.965811965811966,Brooklyn,27.79441727796219
28-07-2016,Bronx,21.99828178694158,Nassau_County,25.657894736842106,Rockland_County,23.0,All_Boroughs,15.444444447755814,Queens,29.51336478006165,Brooklyn,28.92085076750073,Manhattan,31.46514423076923,Staten_Island,27.84722222222222,Westchester,22.971153846153847
27-08-2016,Manhattan,34.870261211289815,Staten_Island,16.35925925925926,Westchester,24.475103734439834,Queens,27.84095860569695,Brooklyn,37.78687477795713,New_Jersey,25.0,Connecticut,25.0,Nassau_County,30.96951219512195,Bronx,35.652394775036285,All_Boroughs,43.75,Rockland_County,23.175675675675677
26-09-2016,Queens,31.420289855072465,Brooklyn,32.44136727014439,New_Jersey,464.0,All_Boroughs,36.5,Connecticut,16.666666666666668,Westchester,27.27672955974843,Rockland_County,30.565217391304348,Manhattan,33.992047049064006,Nassau_County,35.033018867924525,Staten_Island,16.620092378752886,Bronx,21.443501454898158
26-10-2016,Manhattan,28.430011604276295,Rockland_County,31.346153846153847,Westchester,43.30786026200873,Nassau_County,32.011538461538464,New_Jersey,28.295454545454547,Bronx,21.16684951546162,Connecticut,18.636363636363637,All_Boroughs,34.54545454545455,Queens,30.070251339077213,Brooklyn,72.32342247242327,Staten_Island,18.023114355231144
25-11-2016,Staten_Island,20.058479532163744,Manhattan,37.32082965578111,Westchester,43.7887323943662,Bronx,21.578625509609786,Rockland_County,46.25,Queens,34.007246376811594,New_Jersey,52.71739130434783,Connecticut,20.0,All_Boroughs,36.42857142857143,Brooklyn,27.491692373440014,Nassau_County,31.957142857142856
25-12-2016,Nassau_County,32.083333333333336,Queens,37.29983108108108,All_Boroughs,40.833333333333336,New_Jersey,28.235294117647058,Westchester,46.830065359477125,Manhattan,34.60186199342826,Rockland_County,29.0,Brooklyn,32.491120928631254,Staten_Island,22.073529411764707,Bronx,23.751732829237554
24-01-2017,Brooklyn,35.59127697841727,Nassau_County,33.67948717948718,Rockland_County,38.529411764705884,Connecticut,21.91176470588235,All_Boroughs,30.0,Westchester,66.95238095238095,New_Jersey,24.076923076923077,Staten_Island,23.929752066115704,Bronx,24.76517230863977,Queens,34.702918376218115,Manhattan,56.92514512683141
23-02-2017,Brooklyn,30.593084203508795,Manhattan,29.07723935390884,Connecticut,16.666666666666668,Rockland_County,46.875,All_Boroughs,33.57142857142857,Staten_Island,22.767453294060576,Nassau_County,38.51515151540954,New_Jersey,28.974358974358974,Bronx,24.32303259032472,Queens,39.56498673740053,Westchester,46.10064935064935
25-03-2017,Manhattan,37.35516008174387,Bronx,22.315579473890672,New_Jersey,25.238095238095237,Connecticut,18.333333333333332,All_Boroughs,20.0,Westchester,42.57692307692308,Nassau_County,43.7890625,Rockland_County,30.789473684210527,Brooklyn,56.03352923451453,Queens,31.10017123287671,Staten_Island,23.52112676056338
24-04-2017,Queens,30.356726694915253,Westchester,52.243951612903224,New_Jersey,24.677419354838708,All_Boroughs,35.0,Rockland_County,32.22222222222222,Brooklyn,43.85816714152028,Nassau_County,34.978125,Connecticut,21.5625,Manhattan,25.1175035356068,Staten_Island,24.302777777777777,Bronx,22.88341420024185
24-05-2017,Brooklyn,30.912876216352025,Bronx,23.128607277289838,Nassau_County,37.01063829787234,Connecticut,17.0,All_Boroughs,24.09090909090909,New_Jersey,24.607843137254903,Rockland_County,36.5,Westchester,46.111111111111114,Manhattan,34.09272581936358,Staten_Island,24.40087145969499,Queens,29.853132832139956
23-06-2017,Bronx,25.926086956541674,New_Jersey,41.25,Nassau_County,26.953125,Westchester,32.11764705882353,Rockland_County,31.38888888888889,Connecticut,45.0,All_Boroughs,25.0,Manhattan,29.042104111999038,Queens,31.314243759090154,Staten_Island,27.5609756097561,Brooklyn,28.431342182961185
23-07-2017,Westchester,51.923809523809524,Queens,28.787815126050422,New_Jersey,35.0,Rockland_County,30.0,Staten_Island,26.39873417721519,Brooklyn,27.326839826839826,Manhattan,33.74645390070922,Bronx,26.03560371517028,Nassau_County,31.25
22-08-2017,Rockland_County,31.428571428571427,Manhattan,36.98362445414847,Staten_Island,31.338056680161944,Westchester,33.939655172413794,Bronx,21.714285714285715,Connecticut,19.9,Brooklyn,31.150061500615006,All_Boroughs,41.0,Queens,35.3117048346056,Nassau_County,26.838709677419356,New_Jersey,47.477777777777774
21-09-2017,Brooklyn,27.904718693284938,Bronx,20.92970123022847,Rockland_County,33.77777777777778,All_Boroughs,31.25,Connecticut,23.0,Nassau_County,32.621212121212125,New_Jersey,48.90151515151515,Staten_Island,27.75633383010432,Manhattan,35.89218645204561,Queens,30.778319123020708,Westchester,32.96410256410256
21-10-2017,Bronx,22.39913544668588,Rockland_County,26.108695652173914,Nassau_County,32.30102040816327,Westchester,32.42,All_Boroughs,36.0,Brooklyn,28.072127937336816,Connecticut,29.0,New_Jersey,43.326530612244895,Staten_Island,25.29336188436831,Manhattan,34.5056684910086,Queens,29.166309012875537
20-11-2017,Queens,28.95928636779506,Westchester,36.40172413793103,Nassau_County,34.83495145631068,New_Jersey,40.205882352941174,Connecticut,35.391304347826086,Manhattan,34.558740978348034,Rockland_County,33.38461538461539,All_Boroughs,32.0,Staten_Island,24.024896265560166,Brooklyn,28.252151462994835,Bronx,22.467550923732826
20-12-2017,Bronx,26.743626062322946,Staten_Island,25.580121703853955,New_Jersey,34.38,All_Boroughs,38.0,Rockland_County,42.075,Queens,31.8679706601467,Westchester,32.752,Connecticut,31.571428571428573,Brooklyn,35.83385777218376,Manhattan,35.60327767470625,Nassau_County,33.92941176470588
19-01-2018,Brooklyn,32.112454655380894,Staten_Island,24.759071117561685,Rockland_County,38.0,Connecticut,23.0,New_Jersey,40.70454545454545,Nassau_County,34.08490566037736,Westchester,28.795774647887324,All_Boroughs,56.75,Bronx,24.692692067457838,Manhattan,32.339672477548866,Queens,31.11482254697286
18-02-2018,Bronx,28.785018929150894,Staten_Island,25.584563758389262,New_Jersey,46.214285714285715,Rockland_County,42.77272727272727,Westchester,30.76356589147287,Nassau_County,38.60606060606061,Queens,32.40868263473054,Brooklyn,31.625453602903058,Manhattan,34.02138924184668
20-03-2018,Brooklyn,35.76377118644068,Bronx,27.873840445269018,Westchester,37.0448275862069,New_Jersey,43.294117647058826,Rockland_County,32.293103448275865,Nassau_County,35.228813559322035,All_Boroughs,38.0,Manhattan,34.7304347826087,Queens,36.502008032128515,Staten_Island,24.833333333333332
19-04-2018,Bronx,28.994544691565252,Nassau_County,38.160714285714285,Rockland_County,33.66949152542373,Connecticut,40.07142857142857,New_Jersey,41.5,Staten_Island,23.543650793650794,Queens,38.20400340715503,Westchester,32.60585585585586,Brooklyn,38.34233766233766,Manhattan,35.943420567637304
19-05-2018,Queens,37.93705941591138,Staten_Island,23.93293718166384,Westchester,34.33108108108108,Connecticut,53.0,New_Jersey,49.860759493670884,Rockland_County,34.8421052631579,Nassau_County,35.918103448275865,Manhattan,33.79302558956347,Bronx,36.46286231884058,Brooklyn,38.46148459383753
18-06-2018,New_Jersey,41.0,Westchester,48.5,Queens,34.56363636363636,Rockland_County,38.0,Brooklyn,38.102649006622514,Nassau_County,36.125,Manhattan,34.42857142857143,Bronx,38.505780346820806,Staten_Island,23.81081081081081
17-08-2018,Westchester,33.61594202898551,All_Boroughs,25.242424242424242,Connecticut,23.0,Queens,35.043946932006634,Brooklyn,35.093153759820424,Bronx,29.855861244019138,Manhattan,37.77456140350877,Nassau_County,36.44318181818182,New_Jersey,34.975,Staten_Island,27.701793721973093,Rockland_County,33.714285714285715
16-09-2018,Bronx,30.088048315321043,Rockland_County,27.191176470588236,Brooklyn,37.915153906866614,Queens,35.03299492385787,Westchester,31.389880952380953,Nassau_County,39.883720930232556,All_Boroughs,14.545454545454545,Connecticut,11.375,New_Jersey,37.96,Staten_Island,31.596685082872927,Manhattan,40.31824817518248
16-10-2018,Bronx,33.532087533808706,Queens,37.79220360824742,Nassau_County,38.447284345047926,All_Boroughs,8.533333333333333,Rockland_County,35.86,New_Jersey,35.87931034482759,Connecticut,27.547619047619047,Westchester,30.525862068965516,Manhattan,39.98947288700394,Staten_Island,26.85372340425532,Brooklyn,36.48494067538789
15-11-2018,Rockland_County,31.666666666666668,Bronx,37.59884767734966,New_Jersey,44.5625,Connecticut,50.0,Westchester,31.99532710280374,Queens,36.497307001795335,Nassau_County,41.96441947565543,All_Boroughs,7.5,Brooklyn,36.29135412554283,Staten_Island,27.318181818181817,Manhattan,41.469128872923214
15-12-2018,Staten_Island,29.115384615384617,Westchester,40.61764705882353,Nassau_County,40.41860465116279,All_Boroughs,7.5,New_Jersey,38.0,Bronx,41.122359154929576,Rockland_County,17.833333333333332,Connecticut,23.0,Queens,33.851020408163265,Brooklyn,35.3129074315515,Manhattan,42.20454545454545
14-01-2019,Nassau_County,35.91423357664234,Brooklyn,34.404580152671755,Westchester,34.68396226415094,New_Jersey,40.6125,All_Boroughs,8.173913043478262,Staten_Island,28.285067873303166,Rockland_County,36.61764705882353,Connecticut,12.666666666666666,Queens,36.17143906020558,Manhattan,40.88742603550296,Bronx,40.3165334094803
13-02-2019,Queens,37.26080827067669,Nassau_County,37.79347826086956,Rockland_County,39.666666666666664,Connecticut,28.0,All_Boroughs,7.5,Staten_Island,28.732394366197184,New_Jersey,34.17857142857143,Westchester,35.14179104477612,Bronx,41.73939019365472,Brooklyn,33.74357142857143,Manhattan,40.617426204039354
15-03-2019,Nassau_County,32.73446327683616,Manhattan,39.14227886056972,New_Jersey,37.45454545454545,Rockland_County,44.25,Connecticut,19.8,Staten_Island,26.891156462585034,Westchester,31.375,All_Boroughs,10.6875,Brooklyn,34.697029348604154,Queens,37.70096225018505,Bronx,38.53812154696133
14-04-2019,Westchester,15.25,Staten_Island,23.0,Nassau_County,38.0,Bronx,41.55172413793103,Queens,34.15,Manhattan,26.5625,Brooklyn,34.357142857142854
14-05-2019,Manhattan,35.17795918367347,New_Jersey,34.410714285714285,Rockland_County,33.93333333333333,Nassau_County,33.41428571428571,Bronx,38.868547998070426,Staten_Island,30.73843416370107,All_Boroughs,8.692307692307692,Westchester,28.271551724137932,Brooklyn,33.74769372693727,Connecticut,38.0,Queens,33.71585482330468
13-06-2019,Brooklyn,33.682474226804125,Nassau_County,34.63953488372093,Staten_Island,34.68518518518518,Rockland_County,33.642857142857146,Connecticut,38.0,New_Jersey,38.0,All_Boroughs,7.5,Westchester,33.204081632653065,Bronx,44.605539637058264,Queens,31.40767386091127,Manhattan,36.53934126258005
12-08-2019,Manhattan,40.18740515933232,Queens,38.53910256410256,New_Jersey,33.12903225806452,Staten_Island,31.921810699588477,All_Boroughs,10.916666666666666,Westchester,26.670103092783506,Rockland_County,29.166666666666668,Brooklyn,33.907129455909946,Nassau_County,34.434859154929576,Bronx,31.72620266120778
11-09-2019,Staten_Island,28.881873727087576,Brooklyn,32.218840115347646,Westchester,33.60443037974684,All_Boroughs,10.91,Nassau_County,34.5731843575419,New_Jersey,34.028169014084504,Rockland_County,19.26923076923077,Connecticut,35.0,Manhattan,41.0916911931175,Bronx,29.154734024757445,Queens,38.568482688391036
11-10-2019,New_Jersey,28.544776119402986,Nassau_County,35.2348193697156,Staten_Island,28.724381625441698,All_Boroughs,20.785714285714285,Rockland_County,28.5625,Manhattan,41.45182320441989,Westchester,39.2015625,Connecticut,38.0,Queens,33.31370701837023,Bronx,29.484190354519324,Brooklyn,30.329752515637747
10-11-2019,Brooklyn,31.294907778668804,Nassau_County,34.12337662337662,Connecticut,35.0,New_Jersey,34.04,Rockland_County,31.22222222222222,All_Boroughs,17.94736842105263,Queens,33.28992805755396,Bronx,31.687133182844242,Westchester,39.40147783251231,Manhattan,40.452878019683865,Staten_Island,25.8479381443299
